Timestamp,Raw EDA,CLeaned EDA,SCR Onsets,SCR Peaks,SCR Recovery
2024-03-01 11:22:34,2.459447,2.7896362144087816,0.0,0.0,0.0
2024-03-01 11:22:35,2.438946,2.7879627878983015,0.0,0.0,0.0
2024-03-01 11:22:36,2.422288,2.786245140353161,0.0,0.0,0.0
2024-03-01 11:22:37,2.43382,2.7844847710721092,0.0,0.0,0.0
2024-03-01 11:22:38,2.465853,2.782683168083735,0.0,0.0,0.0
2024-03-01 11:22:39,2.503012,2.7808418078289447,0.0,0.0,0.0
2024-03-01 11:22:40,2.542733,2.778962154850871,0.0,0.0,0.0
2024-03-01 11:22:41,2.569641,2.777045661492237,0.0,0.0,0.0
2024-03-01 11:22:42,2.593987,2.775093767600196,0.0,0.0,0.0
2024-03-01 11:22:43,2.608081,2.773107900238658,0.0,0.0,0.0
2024-03-01 11:22:44,2.614488,2.771089473408121,0.0,0.0,0.0
2024-03-01 11:22:45,2.611925,2.7690398877730042,0.0,0.0,0.0
2024-03-01 11:22:46,2.596549,2.7669605303964926,0.0,0.0,0.0
2024-03-01 11:22:47,2.582454,2.764852774482893,0.0,0.0,0.0
2024-03-01 11:22:48,2.567079,2.7627179791275003,0.0,0.0,0.0
2024-03-01 11:22:49,2.555547,2.760557489073972,0.0,0.0,0.0
2024-03-01 11:22:50,2.550421,2.7583726344791986,0.0,0.0,0.0
2024-03-01 11:22:51,2.556828,2.7561647306856676,0.0,0.0,0.0
2024-03-01 11:22:52,2.57861,2.7539350780013,0.0,0.0,0.0
2024-03-01 11:22:53,2.6068,2.7516849614867502,0.0,0.0,0.0
2024-03-01 11:22:54,2.62602,2.749415650750149,0.0,0.0,0.0
2024-03-01 11:22:55,2.628582,2.7471283997492604,0.0,0.0,0.0
2024-03-01 11:22:56,2.62602,2.744824446601041,0.0,0.0,0.0
2024-03-01 11:22:57,2.615769,2.742505013398562,0.0,0.0,0.0
2024-03-01 11:22:58,2.601675,2.740171306035269,0.0,0.0,0.0
2024-03-01 11:22:59,2.576048,2.7378245140365536,0.0,0.0,0.0
2024-03-01 11:23:00,2.556828,2.7354658103985945,0.0,0.0,0.0
2024-03-01 11:23:01,2.545296,2.733096351434436,0.0,0.0,0.0
2024-03-01 11:23:02,2.555547,2.730717276627269,0.0,0.0,0.0
2024-03-01 11:23:03,2.564516,2.7283297084908718,0.0,0.0,0.0
2024-03-01 11:23:04,2.583736,2.7259347524371664,0.0,0.0,0.0
2024-03-01 11:23:05,2.613206,2.723533496650846,0.0,0.0,0.0
2024-03-01 11:23:06,2.65549,2.721127011971026,0.0,0.0,0.0
2024-03-01 11:23:07,2.692649,2.7187163517798663,0.0,0.0,0.0
2024-03-01 11:23:08,2.709306,2.7163025518981105,0.0,0.0,0.0
2024-03-01 11:23:09,2.724682,2.7138866304874925,0.0,0.0,0.0
2024-03-01 11:23:10,2.728526,2.7114695879599453,0.0,0.0,0.0
2024-03-01 11:23:11,2.706744,2.709052406893567,0.0,0.0,0.0
2024-03-01 11:23:12,2.670866,2.7066360519552797,0.0,0.0,0.0
2024-03-01 11:23:13,2.677273,2.7042214698301246,0.0,0.0,0.0
2024-03-01 11:23:14,2.678554,2.7018095891571403,0.0,0.0,0.0
2024-03-01 11:23:15,2.673429,2.699401320471765,0.0,0.0,0.0
2024-03-01 11:23:16,2.641396,2.696997556154707,0.0,0.0,0.0
2024-03-01 11:23:17,2.52992,2.6945991703872236,0.0,0.0,0.0
2024-03-01 11:23:18,2.447915,2.6922070191127547,0.0,0.0,0.0
2024-03-01 11:23:19,2.435102,2.6898219400048444,0.0,0.0,0.0
2024-03-01 11:23:20,2.454321,2.6874447524412983,0.0,0.0,0.0
2024-03-01 11:23:21,2.527357,2.6850762574845115,0.0,0.0,0.0
2024-03-01 11:23:22,2.522232,2.6827172378678976,0.0,0.0,0.0
2024-03-01 11:23:23,2.504293,2.6803684579883535,0.0,0.0,0.0
2024-03-01 11:23:24,2.515825,2.678030663904686,0.0,0.0,0.0
2024-03-01 11:23:25,2.56836,2.6757045833419197,0.0,0.0,0.0
2024-03-01 11:23:26,2.576048,2.6733909257014172,0.0,0.0,0.0
2024-03-01 11:23:27,2.582454,2.6710903820767222,0.0,0.0,0.0
2024-03-01 11:23:28,2.583736,2.668803625275046,0.0,0.0,0.0
2024-03-01 11:23:29,2.579892,2.6665313098443106,0.0,0.0,0.0
2024-03-01 11:23:30,2.56836,2.6642740721056626,0.0,0.0,0.0
2024-03-01 11:23:31,2.565797,2.6620325301913668,0.0,0.0,0.0
2024-03-01 11:23:32,2.583736,2.659807284087994,0.0,0.0,0.0
2024-03-01 11:23:33,2.6068,2.6575989156848046,0.0,0.0,0.0
2024-03-01 11:23:34,2.661897,2.655407988827244,0.0,0.0,0.0
2024-03-01 11:23:35,2.787467,2.6532350493754464,0.0,0.0,0.0
2024-03-01 11:23:36,2.787467,2.65108062526766,0.0,0.0,0.0
2024-03-01 11:23:37,2.804125,2.648945226588494,0.0,0.0,0.0
2024-03-01 11:23:38,2.814375,2.6468293456418905,0.0,0.0,0.0
2024-03-01 11:23:39,2.827189,2.6447334570287326,0.0,0.0,0.0
2024-03-01 11:23:40,2.822063,2.642658017728995,0.0,0.0,0.0
2024-03-01 11:23:41,2.815657,2.640603467188345,0.0,0.0,0.0
2024-03-01 11:23:42,2.79003,2.638570227409108,0.0,0.0,0.0
2024-03-01 11:23:43,2.782342,2.6365587030455195,0.0,0.0,0.0
2024-03-01 11:23:44,2.773373,2.6345692815031745,0.0,0.0,0.0
2024-03-01 11:23:45,2.750309,2.6326023330425983,0.0,0.0,0.0
2024-03-01 11:23:46,2.729808,2.6306582108868657,0.0,0.0,0.0
2024-03-01 11:23:47,2.72212,2.628737251333193,0.0,0.0,0.0
2024-03-01 11:23:48,2.710588,2.626839773868427,0.0,0.0,0.0
2024-03-01 11:23:49,2.700337,2.6249660812883664,0.0,0.0,0.0
2024-03-01 11:23:50,2.687524,2.623116459820848,0.0,0.0,0.0
2024-03-01 11:23:51,2.68368,2.6212911792525264,0.0,0.0,0.0
2024-03-01 11:23:52,2.68368,2.6194904930592853,0.0,0.0,0.0
2024-03-01 11:23:53,2.688805,2.6177146385402166,0.0,0.0,0.0
2024-03-01 11:23:54,2.696493,2.615963836955104,0.0,0.0,0.0
2024-03-01 11:23:55,2.704181,2.614238293665347,0.0,0.0,0.0
2024-03-01 11:23:56,2.708025,2.612538198278265,0.0,0.0,0.0
2024-03-01 11:23:57,2.715713,2.6108637247947293,0.0,0.0,0.0
2024-03-01 11:23:58,2.727245,2.6092150317600504,0.0,0.0,0.0
2024-03-01 11:23:59,2.555547,2.6075922624180805,0.0,0.0,0.0
2024-03-01 11:24:00,2.429976,2.6059955448684597,0.0,0.0,0.0
2024-03-01 11:24:01,2.422288,2.6044249922269636,0.0,0.0,0.0
2024-03-01 11:24:02,2.372316,2.602880702788892,0.0,0.0,0.0
2024-03-01 11:24:03,2.390255,2.601362760195447,0.0,0.0,0.0
2024-03-01 11:24:04,2.406912,2.599871233603046,0.0,0.0,0.0
2024-03-01 11:24:05,2.440227,2.598406177855505,0.0,0.0,0.0
2024-03-01 11:24:06,2.477385,2.5969676336590353,0.0,0.0,0.0
2024-03-01 11:24:07,2.501731,2.5955556277599854,0.0,0.0,0.0
2024-03-01 11:24:08,2.505575,2.5941701731252644,0.0,0.0,0.0
2024-03-01 11:24:09,2.5107,2.5928112691253697,0.0,0.0,0.0
2024-03-01 11:24:10,2.513263,2.5914789017199507,0.0,0.0,0.0
2024-03-01 11:24:11,2.610644,2.590173043645836,0.0,0.0,0.0
2024-03-01 11:24:12,2.768248,2.5888936546074426,0.0,0.0,0.0
2024-03-01 11:24:13,2.787467,2.5876406814694937,0.0,0.0,0.0
2024-03-01 11:24:14,2.783623,2.5864140584519686,0.0,0.0,0.0
2024-03-01 11:24:15,2.754153,2.5852137073272083,0.0,0.0,0.0
2024-03-01 11:24:16,2.631145,2.5840395376191,0.0,0.0,0.0
2024-03-01 11:24:17,2.540171,2.5828914468042696,0.0,0.0,0.0
2024-03-01 11:24:18,2.513263,2.5817693205152143,0.0,0.0,0.0
2024-03-01 11:24:19,2.487636,2.5806730327453034,0.0,0.0,0.0
2024-03-01 11:24:20,2.486355,2.5796024460555844,0.0,0.0,0.0
2024-03-01 11:24:21,2.499168,2.5785574117833283,0.0,0.0,0.0
2024-03-01 11:24:22,2.513263,2.577537770252239,0.0,0.0,0.0
2024-03-01 11:24:23,2.524795,2.5765433509842692,0.0,0.0,0.0
2024-03-01 11:24:24,2.524795,2.575573972912966,0.0,0.0,0.0
2024-03-01 11:24:25,2.505575,2.5746294445982723,0.0,0.0,0.0
2024-03-01 11:24:26,2.496605,2.573709564442719,0.0,0.0,0.0
2024-03-01 11:24:27,2.481229,2.572814120908928,0.0,0.0,0.0
2024-03-01 11:24:28,2.459447,2.571942892738356,0.0,0.0,0.0
2024-03-01 11:24:29,2.441508,2.5710956491712005,0.0,0.0,0.0
2024-03-01 11:24:30,2.427413,2.570272150167394,0.0,0.0,0.0
2024-03-01 11:24:31,2.451759,2.5694721466286077,0.0,0.0,0.0
2024-03-01 11:24:32,2.492761,2.568695380621183,0.0,0.0,0.0
2024-03-01 11:24:33,2.479948,2.5679415855999093,0.0,0.0,0.0
2024-03-01 11:24:34,2.438946,2.5672104866325642,0.0,0.0,0.0
2024-03-01 11:24:35,2.487636,2.566501800625135,0.0,0.0,0.0
2024-03-01 11:24:36,2.514544,2.5658152365476252,0.0,0.0,0.0
2024-03-01 11:24:37,2.522232,2.565150495660364,0.0,0.0,0.0
2024-03-01 11:24:38,2.500449,2.5645072717407302,0.0,0.0,0.0
2024-03-01 11:24:39,2.523513,2.5638852513101913,0.0,0.0,0.0
2024-03-01 11:24:40,2.547858,2.5632841138615707,0.0,0.0,0.0
2024-03-01 11:24:41,2.585017,2.5627035320864504,0.0,0.0,0.0
2024-03-01 11:24:42,2.579892,2.562143172102611,0.0,0.0,0.0
2024-03-01 11:24:43,2.561953,2.5616026936814174,0.0,0.0,0.0
2024-03-01 11:24:44,2.564516,2.561081750475053,0.0,0.0,0.0
2024-03-01 11:24:45,2.581173,2.560579990243509,0.0,0.0,0.0
2024-03-01 11:24:46,2.574767,2.5600970550812363,0.0,0.0,0.0
2024-03-01 11:24:47,2.609362,2.5596325816433603,0.0,0.0,0.0
2024-03-01 11:24:48,2.656772,2.5591862013713667,0.0,0.0,0.0
2024-03-01 11:24:49,2.697774,2.5587575407181653,0.0,0.0,0.0
2024-03-01 11:24:50,2.710588,2.558346221372435,0.0,0.0,0.0
2024-03-01 11:24:51,2.727245,2.557951860482161,0.0,0.0,0.0
2024-03-01 11:24:52,2.747746,2.557574070877273,0.0,0.0,0.0
2024-03-01 11:24:53,2.79003,2.5572124612912903,0.0,0.0,0.0
2024-03-01 11:24:54,2.793874,2.556866636581893,0.0,0.0,0.0
2024-03-01 11:24:55,2.80925,2.556536197950331,0.0,0.0,0.0
2024-03-01 11:24:56,2.825907,2.556220743159595,0.0,0.0,0.0
2024-03-01 11:24:57,2.806687,2.5559198667512613,0.0,0.0,0.0
2024-03-01 11:24:58,2.701618,2.555633160260955,0.0,0.0,0.0
2024-03-01 11:24:59,2.668304,2.555360212432343,0.0,0.0,0.0
2024-03-01 11:25:00,2.591424,2.555100609429602,0.0,0.0,0.0
2024-03-01 11:25:01,2.563235,2.554853935048294,0.0,0.0,0.0
2024-03-01 11:25:02,2.555547,2.554619770924597,0.0,0.0,0.0
2024-03-01 11:25:03,2.545296,2.5543976967428184,0.0,0.0,0.0
2024-03-01 11:25:04,2.522232,2.5541872904411487,0.0,0.0,0.0
2024-03-01 11:25:05,2.504293,2.553988128415588,0.0,0.0,0.0
2024-03-01 11:25:06,2.5107,2.553799785721995,0.0,0.0,0.0
2024-03-01 11:25:07,2.542733,2.5536218362761987,0.0,0.0,0.0
2024-03-01 11:25:08,2.591424,2.5534538530521123,0.0,0.0,0.0
2024-03-01 11:25:09,2.627301,2.553295408277799,0.0,0.0,0.0
2024-03-01 11:25:10,2.640114,2.553146073629424,0.0,0.0,0.0
2024-03-01 11:25:11,2.642677,2.5530054204230384,0.0,0.0,0.0
2024-03-01 11:25:12,2.637552,2.552873019804135,0.0,0.0,0.0
2024-03-01 11:25:13,2.62602,2.552748442934922,0.0,0.0,0.0
2024-03-01 11:25:14,2.6068,2.5526312611792523,0.0,0.0,0.0
2024-03-01 11:25:15,2.590142,2.5525210462851664,0.0,0.0,0.0
2024-03-01 11:25:16,2.586298,2.552417370564979,0.0,0.0,0.0
2024-03-01 11:25:17,2.593987,2.552319807072872,0.0,0.0,0.0
2024-03-01 11:25:18,2.601675,2.5522279297799364,0.0,0.0,0.0
2024-03-01 11:25:19,2.596549,2.55214131374661,0.0,0.0,0.0
